2.346644,K,NORMAL
3.093311,D,NORMAL
3.925329,J,NORMAL
4.778662,F,NORMAL
5.226644,K,NORMAL
5.695986,K,NORMAL
6.101315,F,NORMAL
6.463991,F,NORMAL
6.847982,J,NORMAL
7.295986,J,NORMAL
7.743991,D,NORMAL
8.191996,D,NORMAL
8.682653,D,NORMAL
9.130657,D,NORMAL
9.557324,D,NORMAL
9.983991,D,NORMAL
10.38932,K,NORMAL
10.85866,K,NORMAL
11.30664,K,NORMAL
11.73331,K,NORMAL
12.11732,F,NORMAL
12.352,F,NORMAL
12.58664,F,NORMAL
12.77866,F,NORMAL
13.01331,J,NORMAL
13.18399,J,NORMAL
13.35465,J,NORMAL
13.632,F,NORMAL
14.05866,J,NORMAL
14.272,F,NORMAL
14.46399,J,NORMAL
14.912,D,NORMAL
14.912,K,NORMAL
15.12533,J,NORMAL
15.12533,F,NORMAL
15.552,D,NORMAL
15.97866,K,NORMAL
16.34131,F,NORMAL
16.70399,F,NORMAL
17.04533,J,NORMAL
17.51465,J,NORMAL
17.66399,J,NORMAL
18.13331,D,NORMAL
18.13331,K,NORMAL
18.60265,D,NORMAL
18.60265,K,NORMAL
18.96533,F,NORMAL
19.41331,K,NORMAL
19.81866,K,NORMAL
20.15998,J,NORMAL
20.50132,D,NORMAL
20.88533,D,NORMAL
21.26932,K,NORMAL
21.48265,D,NORMAL
21.67465,K,NORMAL
21.93066,D,NORMAL
22.35732,F,NORMAL
22.76265,J,NORMAL
23.21066,F,NORMAL
23.57331,J,NORMAL
23.872,D,NORMAL
24.25599,D,NORMAL
24.512,K,NORMAL
24.93866,F,NORMAL
25.21599,J,NORMAL
25.45066,J,NORMAL
25.81331,K,NORMAL
26.19732,D,NORMAL
26.58132,K,NORMAL
26.96533,F,NORMAL
27.392,J,NORMAL
27.392,D,NORMAL
27.77599,F,NORMAL
27.77599,K,NORMAL
28.18131,J,NORMAL
28.18131,F,NORMAL
28.52265,D,NORMAL
28.672,K,NORMAL
28.90664,F,NORMAL
29.22664,J,NORMAL
30.03732,D,NORMAL
30.42131,K,NORMAL
30.71998,F,NORMAL
31.35998,K,NORMAL
31.78664,J,NORMAL
31.99998,K,NORMAL
32.19199,J,NORMAL
32.66132,D,NORMAL
33.10932,F,NORMAL
33.472,J,NORMAL
33.83465,K,NORMAL
34.13331,J,NORMAL
34.58131,K,NORMAL
34.81599,J,NORMAL
35.19998,F,NORMAL
35.41331,D,NORMAL
35.64798,F,NORMAL
36.09599,D,NORMAL
36.09599,K,NORMAL
36.52265,F,NORMAL
36.94932,J,NORMAL
37.312,J,NORMAL
37.632,D,NORMAL
38.07998,K,NORMAL
38.29331,D,NORMAL
38.48533,K,NORMAL
39.08265,F,NORMAL
39.33866,J,NORMAL
39.55199,D,NORMAL
39.99998,K,NORMAL
40.38399,D,NORMAL
40.68265,K,NORMAL
41.06664,F,NORMAL
41.49331,J,NORMAL
41.72798,F,NORMAL
41.94131,J,NORMAL
42.15465,D,NORMAL
42.34665,K,NORMAL
42.53866,D,NORMAL
42.96533,D,NORMAL
42.96533,K,NORMAL
43.37066,D,NORMAL
43.37066,K,NORMAL
43.81866,J,NORMAL
43.81866,F,NORMAL
44.22399,J,NORMAL
44.22399,F,NORMAL
44.69331,D,NORMAL
44.69331,J,NORMAL
45.09866,D,NORMAL
45.09866,J,NORMAL
45.54664,F,NORMAL
45.54664,K,NORMAL
45.952,K,NORMAL
45.952,F,NORMAL
46.42131,D,NORMAL
46.65599,J,NORMAL
46.86932,F,NORMAL
47.06131,K,NORMAL
47.25331,D,NORMAL
47.70132,K,NORMAL
47.91465,D,NORMAL
48.14932,K,NORMAL
48.36265,F,NORMAL
48.55465,J,NORMAL
48.93866,K,NORMAL
49.152,J,NORMAL
49.38664,D,NORMAL
49.81331,F,NORMAL
50.26131,D,NORMAL
50.73066,K,NORMAL
51.05066,K,NORMAL
51.37066,K,NORMAL
51.73331,D,NORMAL
51.92533,J,NORMAL
52.35199,D,NORMAL
52.71465,D,NORMAL
52.94932,D,NORMAL
53.56798,J,NORMAL
53.73866,F,NORMAL
54.12265,K,NORMAL
54.35732,D,NORMAL
54.592,K,NORMAL
54.82664,D,NORMAL
55.18932,J,NORMAL
55.42399,F,NORMAL
55.67998,K,NORMAL
56.06399,J,NORMAL
56.06399,D,NORMAL
56.29866,F,NORMAL
56.29866,K,NORMAL
56.74664,D,NORMAL
56.74664,K,NORMAL
57.152,F,NORMAL
57.152,J,NORMAL
57.59998,D,NORMAL
57.59998,K,NORMAL
57.96265,F,NORMAL
57.96265,J,NORMAL
58.23998,D,NORMAL
58.58131,K,NORMAL
58.77331,D,NORMAL
58.98664,J,NORMAL
59.41331,F,NORMAL
59.66932,D,NORMAL
59.96798,F,NORMAL
60.28798,D,NORMAL
60.58664,J,NORMAL
60.97066,K,NORMAL
61.29066,J,NORMAL
61.52533,K,NORMAL
61.78131,F,NORMAL
61.97331,J,NORMAL
62.16533,D,NORMAL
62.39998,J,NORMAL
62.65599,K,NORMAL
62.86932,F,NORMAL
63.08265,J,NORMAL
63.50932,D,NORMAL
63.50932,J,NORMAL
63.95732,K,NORMAL
63.95732,F,NORMAL
64.40533,J,NORMAL
64.40533,F,NORMAL
64.74664,J,NORMAL
64.74664,F,NORMAL
65.06664,D,NORMAL
65.06664,K,NORMAL
65.42932,F,NORMAL
65.42932,J,NORMAL
65.68533,K,NORMAL
65.89866,D,NORMAL
66.11199,J,NORMAL
66.28265,F,NORMAL
66.47465,K,NORMAL
66.92265,D,NORMAL
67.37066,J,NORMAL
67.75465,D,NORMAL
68.11732,D,NORMAL
68.47998,K,NORMAL
68.84265,K,NORMAL
69.09866,F,NORMAL
69.33331,J,NORMAL
69.54665,D,NORMAL
70.01598,K,NORMAL
70.01598,D,NORMAL
70.44265,J,NORMAL
70.44265,F,NORMAL
70.89066,F,NORMAL
70.89066,J,NORMAL
71.27465,D,NORMAL
71.27465,K,NORMAL
71.63732,D,NORMAL
71.63732,K,NORMAL
72.02132,J,NORMAL
72.02132,F,NORMAL
72.36266,D,NORMAL
72.59732,K,NORMAL
72.95998,F,NORMAL
73.19465,J,NORMAL
73.40798,D,NORMAL
73.85599,F,NORMAL
73.85599,K,NORMAL
74.28265,K,NORMAL
74.28265,F,NORMAL
74.68798,D,NORMAL
74.68798,J,NORMAL
75.02932,D,NORMAL
75.02932,J,NORMAL
75.34932,F,NORMAL
75.58399,K,NORMAL
75.79733,D,NORMAL
76.032,J,NORMAL
76.22399,D,NORMAL
76.58665,D,NORMAL
76.79998,J,NORMAL
77.20533,F,NORMAL
77.67465,K,NORMAL
78.05866,D,NORMAL
78.42132,K,NORMAL
78.76265,F,NORMAL
79.16798,K,NORMAL
79.40266,D,NORMAL
79.76533,K,NORMAL
79.95732,F,NORMAL
80.19199,J,NORMAL
80.59732,D,NORMAL
81.08798,K,NORMAL
81.51465,F,NORMAL
81.85599,J,NORMAL
82.17599,D,NORMAL
82.66664,K,NORMAL
82.66664,D,NORMAL
83.05066,D,NORMAL
83.47733,K,NORMAL
83.66932,K,NORMAL
84.13866,J,NORMAL
84.13866,F,NORMAL
84.352,J,NORMAL
84.352,F,NORMAL
84.56533,J,NORMAL
84.56533,F,NORMAL
84.97066,D,NORMAL
84.97066,K,NORMAL
85.312,D,NORMAL
85.312,K,NORMAL
85.632,J,NORMAL
85.632,F,NORMAL
86.07998,F,NORMAL
86.07998,J,NORMAL
86.25066,F,NORMAL
86.25066,J,NORMAL
86.69866,D,NORMAL
86.69866,K,NORMAL
87.12533,D,NORMAL
87.12533,K,NORMAL
87.59465,F,NORMAL
