3.6,D,NORMAL
4.218667,K,NORMAL
4.432,D,NORMAL
5.029333,K,NORMAL
5.349333,K,NORMAL
5.541333,F,NORMAL
5.669333,J,NORMAL
5.861333,D,NORMAL
6.288,D,NORMAL
6.672,K,NORMAL
7.205333,K,NORMAL
7.397333,K,NORMAL
8.016,D,NORMAL
8.442667,J,NORMAL
8.869333,F,NORMAL
9.210667,F,NORMAL
9.637333,D,NORMAL
9.637333,K,NORMAL
10.149333,F,NORMAL
10.384,J,NORMAL
10.96,D,NORMAL
11.386666,K,NORMAL
11.770667,F,NORMAL
12.13333,K,NORMAL
12.60267,D,NORMAL
12.60267,J,NORMAL
13.392,F,NORMAL
13.392,K,NORMAL
13.92533,D,NORMAL
14.26667,K,NORMAL
14.50133,F,NORMAL
14.672,J,NORMAL
14.90667,D,NORMAL
15.632,D,NORMAL
16.18667,K,NORMAL
16.35733,K,NORMAL
16.912,D,NORMAL
17.12533,J,NORMAL
17.46667,F,NORMAL
17.872,F,NORMAL
18.23467,D,NORMAL
18.61867,D,NORMAL
18.98133,K,NORMAL
19.32267,K,NORMAL
19.68533,F,NORMAL
20.09067,K,NORMAL
20.88,D,NORMAL
21.05067,K,NORMAL
21.24267,D,NORMAL
21.56267,J,NORMAL
21.75467,F,NORMAL
21.94667,K,NORMAL
22.20267,D,NORMAL
22.43733,K,NORMAL
22.94933,K,NORMAL
23.12,K,NORMAL
23.48267,F,NORMAL
23.824,F,NORMAL
24.22933,J,NORMAL
24.592,D,NORMAL
24.95467,D,NORMAL
25.33867,K,NORMAL
25.744,F,NORMAL
26.10667,J,NORMAL
26.512,D,NORMAL
26.87467,K,NORMAL
27.216,K,NORMAL
27.62133,D,NORMAL
28.15467,F,NORMAL
28.368,F,NORMAL
28.83733,J,NORMAL
29.09333,F,NORMAL
29.456,K,NORMAL
29.86133,D,NORMAL
30.69333,F,NORMAL
30.69333,K,NORMAL
31.39733,D,NORMAL
31.39733,J,NORMAL
31.80267,F,NORMAL
31.80267,K,NORMAL
32.144,D,NORMAL
32.61333,J,NORMAL
32.80533,F,NORMAL
32.95467,K,NORMAL
33.14667,D,NORMAL
33.59467,K,NORMAL
33.78667,F,NORMAL
33.89333,J,NORMAL
34.10667,D,NORMAL
34.36267,D,NORMAL
34.896,F,NORMAL
35.13066,K,NORMAL
35.51467,D,NORMAL
35.83467,J,NORMAL
36.21867,F,NORMAL
36.64533,K,NORMAL
36.64533,D,NORMAL
37.008,F,NORMAL
37.008,J,NORMAL
37.392,D,NORMAL
37.392,K,NORMAL
37.776,F,NORMAL
37.776,K,NORMAL
38.13867,J,NORMAL
38.13867,D,NORMAL
38.71467,F,NORMAL
38.864,K,NORMAL
39.03467,D,NORMAL
39.16267,J,NORMAL
39.61067,F,NORMAL
40.12267,J,NORMAL
40.29333,J,NORMAL
40.848,D,NORMAL
40.99733,K,NORMAL
41.46667,F,NORMAL
41.78667,J,NORMAL
42.192,D,NORMAL
42.66133,K,NORMAL
42.66133,F,NORMAL
43.28,J,NORMAL
43.28,D,NORMAL
43.728,F,NORMAL
44.048,D,NORMAL
44.83733,K,NORMAL
45.02934,D,NORMAL
45.17867,J,NORMAL
45.41333,F,NORMAL
45.776,K,NORMAL
45.968,K,NORMAL
46.352,F,NORMAL
46.544,F,NORMAL
46.736,F,NORMAL
46.992,J,NORMAL
47.33333,J,NORMAL
47.48267,J,NORMAL
47.86666,D,NORMAL
48.03733,D,NORMAL
48.208,D,NORMAL
48.44267,K,NORMAL
49.25333,D,NORMAL
49.44533,K,NORMAL
49.616,F,NORMAL
49.82933,J,NORMAL
50.29867,D,NORMAL
50.29867,K,NORMAL
50.49067,D,NORMAL
50.49067,K,NORMAL
50.68267,D,NORMAL
50.68267,K,NORMAL
50.85333,K,NORMAL
50.85333,D,NORMAL
51.68533,J,NORMAL
51.68533,F,NORMAL
52.048,D,NORMAL
52.048,K,NORMAL
52.38933,J,NORMAL
52.38933,F,NORMAL
52.96533,F,NORMAL
53.24267,K,NORMAL
53.43467,D,NORMAL
53.584,J,NORMAL
53.84,D,NORMAL
54.224,D,NORMAL
54.352,J,NORMAL
54.58667,F,NORMAL
54.97066,F,NORMAL
55.33333,J,NORMAL
55.97333,D,NORMAL
56.31467,K,NORMAL
56.69867,D,NORMAL
57.06133,K,NORMAL
57.552,F,NORMAL
58,J,NORMAL
58.36267,F,NORMAL
58.768,K,NORMAL
59.10933,F,NORMAL
59.10933,K,NORMAL
59.42933,J,NORMAL
59.42933,D,NORMAL
59.77067,K,NORMAL
59.77067,F,NORMAL
60.21867,D,NORMAL
60.368,K,NORMAL
60.60266,F,NORMAL
60.944,J,NORMAL
61.392,F,NORMAL
61.392,K,NORMAL
61.776,J,NORMAL
61.776,D,NORMAL
62.13867,F,NORMAL
